Date,E (PST),Stage,Month,Stage_m
3/6/2014,6:00:00 PM,24.01,March,7.318248
3/6/2014,7:00:00 PM,24.04,March,7.327392
3/6/2014,8:00:00 PM,23.99,March,7.312152
3/6/2014,9:00:00 PM,24.03,March,7.324344
3/6/2014,10:00:00 PM,24.01,March,7.318248
3/6/2014,11:00:00 PM,23.98,March,7.309104
3/7/2014,12:00:00 AM,23.95,March,7.29996
3/7/2014,1:00:00 AM,23.93,March,7.293864
3/7/2014,2:00:00 AM,23.9,March,7.28472
3/7/2014,3:00:00 AM,23.87,March,7.275576
3/7/2014,4:00:00 AM,23.79,March,7.251192
3/7/2014,5:00:00 AM,23.82,March,7.260336
3/7/2014,6:00:00 AM,23.76,March,7.242048
3/7/2014,7:00:00 AM,23.74,March,7.235952
3/7/2014,8:00:00 AM,23.62,March,7.199376
3/7/2014,9:00:00 AM,23.66,March,7.211568
3/7/2014,10:00:00 AM,23.68,March,7.217664
3/7/2014,11:00:00 AM,23.63,March,7.202424
3/7/2014,12:00:00 PM,23.58,March,7.187184
3/7/2014,1:00:00 PM,23.53,March,7.171944
3/7/2014,2:00:00 PM,23.49,March,7.159752
3/7/2014,3:00:00 PM,23.47,March,7.153656
3/7/2014,4:00:00 PM,23.46,March,7.150608
3/7/2014,5:00:00 PM,23.43,March,7.141464
3/7/2014,6:00:00 PM,23.41,March,7.135368
3/7/2014,7:00:00 PM,23.38,March,7.126224
3/7/2014,8:00:00 PM,23.36,March,7.120128
3/7/2014,9:00:00 PM,23.33,March,7.110984
3/7/2014,10:00:00 PM,23.3,March,7.10184
3/7/2014,11:00:00 PM,23.27,March,7.092696
3/8/2014,12:00:00 AM,23.24,March,7.083552
3/8/2014,1:00:00 AM,23.21,March,7.074408
3/8/2014,2:00:00 AM,23.18,March,7.065264
3/8/2014,3:00:00 AM,23.18,March,7.065264
3/8/2014,4:00:00 AM,23.14,March,7.053072
3/8/2014,5:00:00 AM,23.14,March,7.053072
3/8/2014,6:00:00 AM,23.1,March,7.04088
3/8/2014,7:00:00 AM,23.06,March,7.028688
3/8/2014,8:00:00 AM,23.03,March,7.019544
3/8/2014,9:00:00 AM,22.99,March,7.007352
3/8/2014,10:00:00 AM,22.96,March,6.998208
3/8/2014,11:00:00 AM,22.92,March,6.986016
3/8/2014,12:00:00 PM,22.89,March,6.976872
3/8/2014,1:00:00 PM,22.84,March,6.961632
3/8/2014,2:00:00 PM,22.8,March,6.94944
3/8/2014,3:00:00 PM,22.75,March,6.9342
3/8/2014,4:00:00 PM,22.71,March,6.922008
3/8/2014,5:00:00 PM,22.67,March,6.909816
3/8/2014,6:00:00 PM,22.62,March,6.894576
3/8/2014,7:00:00 PM,22.57,March,6.879336
3/8/2014,8:00:00 PM,22.53,March,6.867144
3/8/2014,9:00:00 PM,22.48,March,6.851904
3/8/2014,10:00:00 PM,22.43,March,6.836664
3/8/2014,11:00:00 PM,22.38,March,6.821424
3/9/2014,12:00:00 AM,22.33,March,6.806184
3/9/2014,1:00:00 AM,22.29,March,6.793992
3/9/2014,2:00:00 AM,22.24,March,6.778752
3/9/2014,3:00:00 AM,22.19,March,6.763512
3/9/2014,4:00:00 AM,22.14,March,6.748272
3/9/2014,5:00:00 AM,22.08,March,6.729984
3/9/2014,6:00:00 AM,22.03,March,6.714744
3/9/2014,7:00:00 AM,21.96,March,6.693408
3/9/2014,8:00:00 AM,21.9,March,6.67512
3/9/2014,9:00:00 AM,21.84,March,6.656832
3/9/2014,10:00:00 AM,21.77,March,6.635496
3/9/2014,11:00:00 AM,21.7,March,6.61416
3/9/2014,12:00:00 PM,21.63,March,6.592824
3/9/2014,1:00:00 PM,21.55,March,6.56844
3/9/2014,2:00:00 PM,21.47,March,6.544056
3/9/2014,3:00:00 PM,21.4,March,6.52272
3/9/2014,4:00:00 PM,21.32,March,6.498336
3/9/2014,5:00:00 PM,21.25,March,6.477
3/9/2014,6:00:00 PM,21.18,March,6.455664
3/9/2014,7:00:00 PM,21.1,March,6.43128
3/9/2014,8:00:00 PM,21.03,March,6.409944
3/9/2014,9:00:00 PM,20.95,March,6.38556
3/9/2014,10:00:00 PM,20.87,March,6.361176
3/9/2014,11:00:00 PM,20.79,March,6.336792
3/10/2014,12:00:00 AM,20.71,March,6.312408
3/10/2014,1:00:00 AM,20.63,March,6.288024
3/10/2014,2:00:00 AM,20.55,March,6.26364
3/10/2014,3:00:00 AM,20.47,March,6.239256
3/10/2014,4:00:00 AM,20.38,March,6.211824
3/10/2014,5:00:00 AM,20.29,March,6.184392
3/10/2014,6:00:00 AM,20.2,March,6.15696
3/10/2014,7:00:00 AM,20.11,March,6.129528
3/10/2014,8:00:00 AM,20.01,March,6.099048
3/10/2014,9:00:00 AM,19.9,March,6.06552
3/10/2014,10:00:00 AM,19.79,March,6.031992
3/10/2014,11:00:00 AM,19.69,March,6.001512
3/10/2014,12:00:00 PM,19.58,March,5.967984
3/10/2014,1:00:00 PM,19.47,March,5.934456
3/10/2014,2:00:00 PM,19.38,March,5.907024
3/10/2014,3:00:00 PM,19.29,March,5.879592
3/10/2014,4:00:00 PM,19.22,March,5.858256
3/10/2014,5:00:00 PM,19.14,March,5.833872
3/10/2014,6:00:00 PM,19.08,March,5.815584
3/10/2014,7:00:00 PM,19.01,March,5.794248
3/10/2014,8:00:00 PM,18.95,March,5.77596
3/10/2014,9:00:00 PM,18.9,March,5.76072
3/10/2014,10:00:00 PM,18.86,March,5.748528
3/10/2014,11:00:00 PM,18.82,March,5.736336
3/11/2014,12:00:00 AM,18.78,March,5.724144
3/11/2014,1:00:00 AM,18.74,March,5.711952
3/11/2014,2:00:00 AM,18.71,March,5.702808
3/11/2014,3:00:00 AM,18.69,March,5.696712
3/11/2014,4:00:00 AM,18.66,March,5.687568
3/11/2014,5:00:00 AM,18.64,March,5.681472
3/11/2014,6:00:00 AM,18.62,March,5.675376
3/11/2014,7:00:00 AM,18.61,March,5.672328
3/11/2014,8:00:00 AM,18.62,March,5.675376
3/11/2014,9:00:00 AM,18.63,March,5.678424
3/11/2014,10:00:00 AM,18.67,March,5.690616
3/11/2014,11:00:00 AM,18.74,March,5.711952
3/11/2014,12:00:00 PM,18.83,March,5.739384
3/11/2014,1:00:00 PM,18.95,March,5.77596
3/11/2014,2:00:00 PM,19.16,March,5.839968
3/11/2014,3:00:00 PM,19.3,March,5.88264
3/11/2014,4:00:00 PM,19.48,March,5.937504
3/11/2014,5:00:00 PM,19.74,March,6.016752
3/11/2014,6:00:00 PM,20.01,March,6.099048
3/11/2014,7:00:00 PM,20.33,March,6.196584
3/11/2014,8:00:00 PM,20.82,March,6.345936
3/11/2014,9:00:00 PM,21.22,March,6.467856
3/11/2014,10:00:00 PM,21.53,March,6.562344
3/11/2014,11:00:00 PM,21.78,March,6.638544
3/12/2014,12:00:00 AM,22.01,March,6.708648
3/12/2014,1:00:00 AM,22.2,March,6.76656
3/12/2014,2:00:00 AM,22.4,March,6.82752
3/12/2014,3:00:00 AM,22.54,March,6.870192
3/12/2014,4:00:00 AM,22.67,March,6.909816
3/12/2014,5:00:00 AM,22.82,March,6.955536
3/12/2014,6:00:00 AM,22.91,March,6.982968
3/12/2014,7:00:00 AM,23.03,March,7.019544
3/12/2014,8:00:00 AM,23.13,March,7.050024
3/12/2014,9:00:00 AM,23.26,March,7.089648
3/12/2014,10:00:00 AM,23.33,March,7.110984
3/12/2014,11:00:00 AM,23.39,March,7.129272
3/12/2014,12:00:00 PM,23.44,March,7.144512
3/12/2014,1:00:00 PM,23.42,March,7.138416
3/12/2014,2:00:00 PM,23.43,March,7.141464
3/12/2014,3:00:00 PM,23.42,March,7.138416
3/12/2014,4:00:00 PM,23.37,March,7.123176
3/12/2014,5:00:00 PM,23.47,March,7.153656
3/12/2014,6:00:00 PM,23.38,March,7.126224
3/12/2014,7:00:00 PM,23.34,March,7.114032
3/12/2014,8:00:00 PM,23.29,March,7.098792
3/12/2014,9:00:00 PM,23.21,March,7.074408
3/12/2014,10:00:00 PM,23.19,March,7.068312
3/12/2014,11:00:00 PM,23.11,March,7.043928
3/13/2014,12:00:00 AM,23.06,March,7.028688
3/13/2014,1:00:00 AM,23,March,7.0104
3/13/2014,2:00:00 AM,22.9,March,6.97992
3/13/2014,3:00:00 AM,22.87,March,6.970776
3/13/2014,4:00:00 AM,22.8,March,6.94944
3/13/2014,5:00:00 AM,22.75,March,6.9342
3/13/2014,6:00:00 AM,22.53,March,6.867144
3/13/2014,7:00:00 AM,22.47,March,6.848856
3/13/2014,8:00:00 AM,22.22,March,6.772656
3/13/2014,9:00:00 AM,22.14,March,6.748272
3/13/2014,10:00:00 AM,22.06,March,6.723888
3/13/2014,11:00:00 AM,21.97,March,6.696456
3/13/2014,12:00:00 PM,21.89,March,6.672072
3/13/2014,1:00:00 PM,21.81,March,6.647688
3/13/2014,2:00:00 PM,21.72,March,6.620256
3/13/2014,3:00:00 PM,21.64,March,6.595872
3/13/2014,4:00:00 PM,21.56,March,6.571488
3/13/2014,5:00:00 PM,21.48,March,6.547104
3/13/2014,6:00:00 PM,21.39,March,6.519672
3/13/2014,7:00:00 PM,21.31,March,6.495288
3/13/2014,8:00:00 PM,21.22,March,6.467856
3/13/2014,9:00:00 PM,21.13,March,6.440424
3/13/2014,10:00:00 PM,21.05,March,6.41604
3/13/2014,11:00:00 PM,20.96,March,6.388608
3/14/2014,12:00:00 AM,20.87,March,6.361176
3/14/2014,1:00:00 AM,20.78,March,6.333744
3/14/2014,2:00:00 AM,20.69,March,6.306312
3/14/2014,3:00:00 AM,20.59,March,6.275832
3/14/2014,4:00:00 AM,20.5,March,6.2484
3/14/2014,5:00:00 AM,20.4,March,6.21792
3/14/2014,6:00:00 AM,20.29,March,6.184392
3/14/2014,7:00:00 AM,20.19,March,6.153912
3/14/2014,8:00:00 AM,20.09,March,6.123432
3/14/2014,9:00:00 AM,19.99,March,6.092952
3/14/2014,10:00:00 AM,19.88,March,6.059424
3/14/2014,11:00:00 AM,19.78,March,6.028944
3/14/2014,12:00:00 PM,19.67,March,5.995416
3/14/2014,1:00:00 PM,19.55,March,5.95884
3/14/2014,2:00:00 PM,19.44,March,5.925312
3/14/2014,3:00:00 PM,19.33,March,5.891784
3/14/2014,4:00:00 PM,19.2,March,5.85216
3/14/2014,5:00:00 PM,19.09,March,5.818632
3/14/2014,6:00:00 PM,18.97,March,5.782056
3/14/2014,7:00:00 PM,18.87,March,5.751576
3/14/2014,8:00:00 PM,18.76,March,5.718048
3/14/2014,9:00:00 PM,18.67,March,5.690616
3/14/2014,10:00:00 PM,18.57,March,5.660136
3/14/2014,11:00:00 PM,18.49,March,5.635752
3/15/2014,12:00:00 AM,18.4,March,5.60832
3/15/2014,1:00:00 AM,18.33,March,5.586984
3/15/2014,2:00:00 AM,18.26,March,5.565648
3/15/2014,3:00:00 AM,18.2,March,5.54736
3/15/2014,4:00:00 AM,18.14,March,5.529072
3/15/2014,5:00:00 AM,18.09,March,5.513832
3/15/2014,6:00:00 AM,18.03,March,5.495544
3/15/2014,7:00:00 AM,17.98,March,5.480304
3/15/2014,8:00:00 AM,17.92,March,5.462016
3/15/2014,9:00:00 AM,17.87,March,5.446776
3/15/2014,10:00:00 AM,17.81,March,5.428488
3/15/2014,11:00:00 AM,17.76,March,5.413248
3/15/2014,12:00:00 PM,17.7,March,5.39496
3/15/2014,1:00:00 PM,17.64,March,5.376672
3/15/2014,2:00:00 PM,17.58,March,5.358384
3/15/2014,3:00:00 PM,17.53,March,5.343144
3/15/2014,4:00:00 PM,17.47,March,5.324856
3/15/2014,5:00:00 PM,17.41,March,5.306568
3/15/2014,6:00:00 PM,17.36,March,5.291328
3/15/2014,7:00:00 PM,17.31,March,5.276088
3/15/2014,8:00:00 PM,17.25,March,5.2578
3/15/2014,9:00:00 PM,17.2,March,5.24256
3/15/2014,10:00:00 PM,17.15,March,5.22732
3/15/2014,11:00:00 PM,17.1,March,5.21208
3/16/2014,12:00:00 AM,17.06,March,5.199888
3/16/2014,1:00:00 AM,17.01,March,5.184648
3/16/2014,2:00:00 AM,16.97,March,5.172456
3/16/2014,3:00:00 AM,16.93,March,5.160264
3/16/2014,4:00:00 AM,16.89,March,5.148072
3/16/2014,5:00:00 AM,16.85,March,5.13588
3/16/2014,6:00:00 AM,16.81,March,5.123688
3/16/2014,7:00:00 AM,16.77,March,5.111496
3/16/2014,8:00:00 AM,16.73,March,5.099304
3/16/2014,9:00:00 AM,16.69,March,5.087112
3/16/2014,10:00:00 AM,16.65,March,5.07492
3/16/2014,11:00:00 AM,16.62,March,5.065776
3/16/2014,12:00:00 PM,16.58,March,5.053584
3/16/2014,1:00:00 PM,16.55,March,5.04444
3/16/2014,2:00:00 PM,16.52,March,5.035296
3/16/2014,3:00:00 PM,16.48,March,5.023104
3/16/2014,4:00:00 PM,16.45,March,5.01396
3/16/2014,5:00:00 PM,16.42,March,5.004816
3/16/2014,6:00:00 PM,16.38,March,4.992624
3/16/2014,7:00:00 PM,16.35,March,4.98348
3/16/2014,8:00:00 PM,16.32,March,4.974336
3/16/2014,9:00:00 PM,16.29,March,4.965192
3/16/2014,10:00:00 PM,16.26,March,4.956048
3/16/2014,11:00:00 PM,16.24,March,4.949952
3/17/2014,12:00:00 AM,16.2,March,4.93776
3/17/2014,1:00:00 AM,16.18,March,4.931664
3/17/2014,2:00:00 AM,16.15,March,4.92252
3/17/2014,3:00:00 AM,16.12,March,4.913376
3/17/2014,4:00:00 AM,16.09,March,4.904232
3/17/2014,5:00:00 AM,16.06,March,4.895088
3/17/2014,6:00:00 AM,16.03,March,4.885944
3/17/2014,7:00:00 AM,16,March,4.8768
3/17/2014,8:00:00 AM,15.97,March,4.867656
3/17/2014,9:00:00 AM,15.94,March,4.858512
3/17/2014,10:00:00 AM,15.92,March,4.852416
3/17/2014,11:00:00 AM,15.9,March,4.84632
3/17/2014,12:00:00 PM,15.88,March,4.840224
3/17/2014,1:00:00 PM,15.85,March,4.83108
3/17/2014,2:00:00 PM,15.83,March,4.824984
3/17/2014,3:00:00 PM,15.8,March,4.81584
3/17/2014,4:00:00 PM,15.78,March,4.809744
3/17/2014,5:00:00 PM,15.75,March,4.8006
3/17/2014,6:00:00 PM,15.72,March,4.791456
3/17/2014,7:00:00 PM,15.69,March,4.782312
3/17/2014,8:00:00 PM,15.66,March,4.773168
3/17/2014,9:00:00 PM,15.63,March,4.764024
3/17/2014,10:00:00 PM,15.61,March,4.757928
3/17/2014,11:00:00 PM,15.58,March,4.748784
3/18/2014,12:00:00 AM,15.56,March,4.742688
3/18/2014,1:00:00 AM,15.54,March,4.736592
3/18/2014,2:00:00 AM,15.51,March,4.727448
3/18/2014,3:00:00 AM,15.49,March,4.721352
3/18/2014,4:00:00 AM,15.47,March,4.715256
3/18/2014,5:00:00 AM,15.45,March,4.70916
3/18/2014,6:00:00 AM,15.43,March,4.703064
3/18/2014,7:00:00 AM,15.4,March,4.69392
3/18/2014,8:00:00 AM,15.38,March,4.687824
3/18/2014,9:00:00 AM,15.35,March,4.67868
3/18/2014,10:00:00 AM,15.33,March,4.672584
3/18/2014,11:00:00 AM,15.31,March,4.666488
3/18/2014,12:00:00 PM,15.28,March,4.657344
3/18/2014,1:00:00 PM,15.26,March,4.651248
3/18/2014,2:00:00 PM,15.24,March,4.645152
3/18/2014,3:00:00 PM,15.22,March,4.639056
3/18/2014,4:00:00 PM,15.19,March,4.629912
3/18/2014,5:00:00 PM,15.16,March,4.620768
3/18/2014,6:00:00 PM,15.13,March,4.611624
3/18/2014,7:00:00 PM,15.1,March,4.60248
3/18/2014,8:00:00 PM,15.07,March,4.593336
3/18/2014,9:00:00 PM,15.04,March,4.584192
3/18/2014,10:00:00 PM,15.01,March,4.575048
3/18/2014,11:00:00 PM,14.98,March,4.565904
3/19/2014,12:00:00 AM,14.94,March,4.553712
3/19/2014,1:00:00 AM,14.91,March,4.544568
3/19/2014,2:00:00 AM,14.88,March,4.535424
3/19/2014,3:00:00 AM,14.85,March,4.52628
3/19/2014,4:00:00 AM,14.82,March,4.517136
3/19/2014,5:00:00 AM,14.78,March,4.504944
3/19/2014,6:00:00 AM,14.75,March,4.4958
3/19/2014,7:00:00 AM,14.71,March,4.483608
3/19/2014,8:00:00 AM,14.68,March,4.474464
3/19/2014,9:00:00 AM,14.65,March,4.46532
3/19/2014,10:00:00 AM,14.61,March,4.453128
3/19/2014,11:00:00 AM,14.58,March,4.443984
3/19/2014,12:00:00 PM,14.55,March,4.43484
3/19/2014,1:00:00 PM,14.5,March,4.4196
3/19/2014,2:00:00 PM,14.47,March,4.410456
3/19/2014,3:00:00 PM,14.44,March,4.401312
3/19/2014,4:00:00 PM,14.4,March,4.38912
3/19/2014,5:00:00 PM,14.36,March,4.376928
3/19/2014,6:00:00 PM,14.33,March,4.367784
3/19/2014,7:00:00 PM,14.3,March,4.35864
3/19/2014,8:00:00 PM,14.27,March,4.349496
3/19/2014,9:00:00 PM,14.23,March,4.337304
3/19/2014,10:00:00 PM,14.21,March,4.331208
3/19/2014,11:00:00 PM,14.18,March,4.322064
3/20/2014,12:00:00 AM,14.15,March,4.31292
3/20/2014,1:00:00 AM,14.13,March,4.306824
3/20/2014,2:00:00 AM,14.11,March,4.300728
3/20/2014,3:00:00 AM,14.09,March,4.294632
3/20/2014,4:00:00 AM,14.07,March,4.288536
3/20/2014,5:00:00 AM,14.06,March,4.285488
3/20/2014,6:00:00 AM,14.04,March,4.279392
3/20/2014,7:00:00 AM,14.02,March,4.273296
3/20/2014,8:00:00 AM,14.01,March,4.270248
3/20/2014,9:00:00 AM,14,March,4.2672
3/20/2014,10:00:00 AM,13.99,March,4.264152
3/20/2014,11:00:00 AM,13.98,March,4.261104
3/20/2014,12:00:00 PM,13.97,March,4.258056
3/20/2014,1:00:00 PM,13.99,March,4.264152
3/20/2014,2:00:00 PM,13.98,March,4.261104
3/20/2014,3:00:00 PM,13.98,March,4.261104
3/20/2014,4:00:00 PM,13.97,March,4.258056
3/20/2014,5:00:00 PM,13.96,March,4.255008
3/20/2014,6:00:00 PM,13.95,March,4.25196
3/20/2014,7:00:00 PM,13.94,March,4.248912
3/20/2014,8:00:00 PM,13.93,March,4.245864
3/20/2014,9:00:00 PM,13.92,March,4.242816
3/20/2014,10:00:00 PM,13.91,March,4.239768
3/20/2014,11:00:00 PM,13.89,March,4.233672
3/21/2014,12:00:00 AM,13.88,March,4.230624
3/21/2014,1:00:00 AM,13.87,March,4.227576
3/21/2014,2:00:00 AM,13.86,March,4.224528
3/21/2014,3:00:00 AM,13.85,March,4.22148
3/21/2014,4:00:00 AM,13.84,March,4.218432
3/21/2014,5:00:00 AM,13.83,March,4.215384
3/21/2014,6:00:00 AM,13.82,March,4.212336
3/21/2014,7:00:00 AM,13.82,March,4.212336
3/21/2014,8:00:00 AM,13.81,March,4.209288
3/21/2014,9:00:00 AM,13.8,March,4.20624
3/21/2014,10:00:00 AM,13.8,March,4.20624
3/21/2014,11:00:00 AM,13.79,March,4.203192
3/21/2014,12:00:00 PM,13.79,March,4.203192
3/21/2014,1:00:00 PM,13.78,March,4.200144
3/21/2014,2:00:00 PM,13.78,March,4.200144
3/21/2014,3:00:00 PM,13.78,March,4.200144
3/21/2014,4:00:00 PM,13.78,March,4.200144
3/21/2014,5:00:00 PM,13.78,March,4.200144
3/21/2014,6:00:00 PM,13.78,March,4.200144
3/21/2014,7:00:00 PM,13.78,March,4.200144
3/21/2014,8:00:00 PM,13.78,March,4.200144
3/21/2014,9:00:00 PM,13.77,March,4.197096
3/21/2014,10:00:00 PM,13.77,March,4.197096
3/21/2014,11:00:00 PM,13.76,March,4.194048
3/22/2014,12:00:00 AM,13.76,March,4.194048
3/22/2014,1:00:00 AM,13.75,March,4.191
3/22/2014,2:00:00 AM,13.75,March,4.191
3/22/2014,3:00:00 AM,13.75,March,4.191
3/22/2014,4:00:00 AM,13.74,March,4.187952
3/22/2014,5:00:00 AM,13.74,March,4.187952
3/22/2014,6:00:00 AM,13.73,March,4.184904
3/22/2014,7:00:00 AM,13.73,March,4.184904
3/22/2014,8:00:00 AM,13.73,March,4.184904
3/22/2014,9:00:00 AM,13.72,March,4.181856
3/22/2014,10:00:00 AM,13.72,March,4.181856
3/22/2014,11:00:00 AM,13.72,March,4.181856
3/22/2014,12:00:00 PM,13.72,March,4.181856
3/22/2014,1:00:00 PM,13.71,March,4.178808
3/22/2014,2:00:00 PM,13.7,March,4.17576
3/22/2014,3:00:00 PM,13.71,March,4.178808
3/22/2014,4:00:00 PM,13.71,March,4.178808
3/22/2014,5:00:00 PM,13.72,March,4.181856
3/22/2014,6:00:00 PM,13.73,March,4.184904
3/22/2014,7:00:00 PM,13.73,March,4.184904
3/22/2014,8:00:00 PM,13.73,March,4.184904
3/22/2014,9:00:00 PM,13.73,March,4.184904
3/22/2014,10:00:00 PM,13.74,March,4.187952
3/22/2014,11:00:00 PM,13.74,March,4.187952
3/23/2014,12:00:00 AM,13.75,March,4.191
3/23/2014,1:00:00 AM,13.75,March,4.191
3/23/2014,2:00:00 AM,13.75,March,4.191
3/23/2014,3:00:00 AM,13.76,March,4.194048
3/23/2014,4:00:00 AM,13.76,March,4.194048
3/23/2014,5:00:00 AM,13.76,March,4.194048
3/23/2014,6:00:00 AM,13.76,March,4.194048
3/23/2014,7:00:00 AM,13.76,March,4.194048
3/23/2014,8:00:00 AM,13.77,March,4.197096
3/23/2014,9:00:00 AM,13.81,March,4.209288
3/23/2014,10:00:00 AM,13.8,March,4.20624
3/23/2014,11:00:00 AM,13.81,March,4.209288
3/23/2014,12:00:00 PM,13.81,March,4.209288
3/23/2014,1:00:00 PM,13.78,March,4.200144
3/23/2014,2:00:00 PM,13.78,March,4.200144
3/23/2014,3:00:00 PM,13.79,March,4.203192
3/23/2014,4:00:00 PM,13.8,March,4.20624
3/23/2014,5:00:00 PM,13.81,March,4.209288
3/23/2014,6:00:00 PM,13.81,March,4.209288
3/23/2014,7:00:00 PM,13.83,March,4.215384
3/23/2014,8:00:00 PM,13.83,March,4.215384
3/23/2014,9:00:00 PM,13.83,March,4.215384
3/23/2014,10:00:00 PM,13.84,March,4.218432
3/23/2014,11:00:00 PM,13.84,March,4.218432
3/24/2014,12:00:00 AM,13.84,March,4.218432
3/24/2014,1:00:00 AM,13.84,March,4.218432
3/24/2014,2:00:00 AM,13.84,March,4.218432
3/24/2014,3:00:00 AM,13.83,March,4.215384
3/24/2014,4:00:00 AM,13.83,March,4.215384
3/24/2014,5:00:00 AM,13.82,March,4.212336
3/24/2014,6:00:00 AM,13.82,March,4.212336
3/24/2014,7:00:00 AM,13.81,March,4.209288
3/24/2014,8:00:00 AM,13.81,March,4.209288
3/24/2014,9:00:00 AM,13.81,March,4.209288
3/24/2014,10:00:00 AM,13.8,March,4.20624
3/24/2014,11:00:00 AM,13.79,March,4.203192
3/24/2014,12:00:00 PM,13.79,March,4.203192
3/24/2014,1:00:00 PM,13.77,March,4.197096
3/24/2014,2:00:00 PM,13.77,March,4.197096
3/24/2014,3:00:00 PM,13.76,March,4.194048
3/24/2014,4:00:00 PM,13.76,March,4.194048
3/24/2014,5:00:00 PM,13.75,March,4.191
3/24/2014,6:00:00 PM,13.75,March,4.191
3/24/2014,7:00:00 PM,13.74,March,4.187952
3/24/2014,8:00:00 PM,13.74,March,4.187952
3/24/2014,9:00:00 PM,13.74,March,4.187952
3/24/2014,10:00:00 PM,13.73,March,4.184904
3/24/2014,11:00:00 PM,13.73,March,4.184904
3/25/2014,12:00:00 AM,13.72,March,4.181856
3/25/2014,1:00:00 AM,13.72,March,4.181856
3/25/2014,2:00:00 AM,13.71,March,4.178808
3/25/2014,3:00:00 AM,13.71,March,4.178808
3/25/2014,4:00:00 AM,13.7,March,4.17576
3/25/2014,5:00:00 AM,13.69,March,4.172712
3/25/2014,6:00:00 AM,13.69,March,4.172712
3/25/2014,7:00:00 AM,13.68,March,4.169664
3/25/2014,8:00:00 AM,13.67,March,4.166616
3/25/2014,9:00:00 AM,13.67,March,4.166616
3/25/2014,10:00:00 AM,13.66,March,4.163568
3/25/2014,11:00:00 AM,13.66,March,4.163568
3/25/2014,12:00:00 PM,13.65,March,4.16052
3/25/2014,1:00:00 PM,13.65,March,4.16052
3/25/2014,2:00:00 PM,13.64,March,4.157472
3/25/2014,3:00:00 PM,13.63,March,4.154424
3/25/2014,4:00:00 PM,13.62,March,4.151376
3/25/2014,5:00:00 PM,13.62,March,4.151376
3/25/2014,6:00:00 PM,13.61,March,4.148328
3/25/2014,7:00:00 PM,13.61,March,4.148328
3/25/2014,8:00:00 PM,13.61,March,4.148328
3/25/2014,9:00:00 PM,13.61,March,4.148328
3/25/2014,10:00:00 PM,13.6,March,4.14528
3/25/2014,11:00:00 PM,13.6,March,4.14528
3/26/2014,12:00:00 AM,13.59,March,4.142232
3/26/2014,1:00:00 AM,13.58,March,4.139184
3/26/2014,2:00:00 AM,13.57,March,4.136136
3/26/2014,3:00:00 AM,13.56,March,4.133088
3/26/2014,4:00:00 AM,13.55,March,4.13004
3/26/2014,5:00:00 AM,13.55,March,4.13004
3/26/2014,6:00:00 AM,13.55,March,4.13004
3/26/2014,7:00:00 AM,13.52,March,4.120896
3/26/2014,8:00:00 AM,13.53,March,4.123944
3/26/2014,9:00:00 AM,13.51,March,4.117848
3/26/2014,10:00:00 AM,13.51,March,4.117848
3/26/2014,11:00:00 AM,13.5,March,4.1148
3/26/2014,12:00:00 PM,13.5,March,4.1148
3/26/2014,1:00:00 PM,13.5,March,4.1148
3/26/2014,2:00:00 PM,13.5,March,4.1148
3/26/2014,3:00:00 PM,13.5,March,4.1148
3/26/2014,4:00:00 PM,13.5,March,4.1148
3/26/2014,5:00:00 PM,13.5,March,4.1148
3/26/2014,6:00:00 PM,13.5,March,4.1148
3/26/2014,7:00:00 PM,13.49,March,4.111752
3/26/2014,8:00:00 PM,13.5,March,4.1148
3/26/2014,9:00:00 PM,13.5,March,4.1148
3/26/2014,10:00:00 PM,13.5,March,4.1148
3/26/2014,11:00:00 PM,13.51,March,4.117848
3/27/2014,12:00:00 AM,13.52,March,4.120896
3/27/2014,1:00:00 AM,13.53,March,4.123944
3/27/2014,2:00:00 AM,13.56,March,4.133088
3/27/2014,3:00:00 AM,13.56,March,4.133088
3/27/2014,4:00:00 AM,13.57,March,4.136136
3/27/2014,5:00:00 AM,13.68,March,4.169664
3/27/2014,6:00:00 AM,13.93,March,4.245864
3/27/2014,7:00:00 AM,14.68,March,4.474464
3/27/2014,8:00:00 AM,13.6,March,4.14528
3/27/2014,9:00:00 AM,13.61,March,4.148328
3/27/2014,10:00:00 AM,13.62,March,4.151376
3/27/2014,11:00:00 AM,13.63,March,4.154424
3/27/2014,12:00:00 PM,13.64,March,4.157472
3/27/2014,1:00:00 PM,13.64,March,4.157472
3/27/2014,2:00:00 PM,13.64,March,4.157472
3/27/2014,3:00:00 PM,13.65,March,4.16052
3/27/2014,4:00:00 PM,13.66,March,4.163568
3/27/2014,5:00:00 PM,13.69,March,4.172712
3/27/2014,6:00:00 PM,13.69,March,4.172712
3/27/2014,7:00:00 PM,13.7,March,4.17576
3/27/2014,8:00:00 PM,13.72,March,4.181856
3/27/2014,9:00:00 PM,13.72,March,4.181856
3/27/2014,10:00:00 PM,13.73,March,4.184904
3/27/2014,11:00:00 PM,13.74,March,4.187952
3/28/2014,12:00:00 AM,13.75,March,4.191
3/28/2014,1:00:00 AM,13.76,March,4.194048
3/28/2014,2:00:00 AM,13.76,March,4.194048
3/28/2014,3:00:00 AM,13.77,March,4.197096
3/28/2014,4:00:00 AM,13.76,March,4.194048
3/28/2014,5:00:00 AM,13.76,March,4.194048
3/28/2014,6:00:00 AM,13.77,March,4.197096
3/28/2014,7:00:00 AM,13.77,March,4.197096
